step,type,amount,isFraud,sender_txn_count_before,sender_avg_amount_before,receiver_txn_count_before,receiver_avg_amount_before,sender_amount_vs_avg,receiver_amount_vs_avg,sender_txn_count_recent,receiver_txn_count_recent,sender_amount_recent,receiver_amount_recent,sender_old_balance,receiver_old_balance,sender_balance_to_amount,receiver_balance_to_amount,sender_zero_balance,receiver_zero_balance,ml_fraud_probability,risk_score,risk_level,recommended_action,behavior_score,ml_probability_percent
1,PAYMENT,8364.73,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,81.0,0.0,0.0096835158410196,0.0,0,1,0.00618350222389134,20.37,LOW,ALLOW,20.0,0.62
1,PAYMENT,6598.71,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,16392.0,0.0,2.4841219112578083,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,4304.58,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,10708.0,0.0,2.487582947850332,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,2867.14,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,943.0,0.0,0.3288991940857328,0.0,0,1,0.00547727971650937,20.33,LOW,ALLOW,20.0,0.55
1,PAYMENT,2946.38,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,507.12,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,87005.0,0.0,171.56688917362547,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,3020.86,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,50361.0,0.0,16.671079827983206,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,8948.03,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,11137.0,0.0,1.2446314618604413,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_OUT,280877.9,0,0,0.0,4,63303.8076171875,0.0,4.436982810710731,0,4,0,253215.23046875,2188.969970703125,462914.21875,0.007793314895885,1.6480976554203433,0,0,0.0,18.0,LOW,ALLOW,18.0,0.0
1,PAYMENT,1084.9,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,13727.0,0.0,12.652778773245709,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,9456.69,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,12642.099609375,0.0,1.3368418585097708,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,5812.36,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,3185.409912109375,0.0,0.5480407247721782,0.0,0,1,0.00618350222389134,20.37,LOW,ALLOW,20.0,0.62
1,TRANSFER,157883.06,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,46547.0,72793.0,0.2948194648808513,0.4610564226925862,0,0,0.013156269903944926,17.79,LOW,ALLOW,17.0,1.32
1,PAYMENT,2734.77,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,4511.0,0.0,1.649498849184109,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_OUT,102153.86,0,0,0.0,1,157883.0625,0.0,0.6470222819183027,0,1,0,157883.0625,1776.22998046875,230676.0625,0.0173877912331077,2.2581238135428987,0,0,0.006525517258255943,18.39,LOW,ALLOW,18.0,0.65
1,PAYMENT,584.52,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,15479.0,0.0,26.48155663241993,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,6113.14,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,15629.0,0.0,2.556623870950376,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_OUT,369989.2,0,0,0.0,1,73464.0625,0.0,5.036328987387541,0,1,0,73464.0625,9515.8603515625,518243.0625,0.0257192930849161,1.40069785823133,0,0,0.0,28.0,LOW,ALLOW,28.0,0.0
1,CASH_OUT,215338.28,0,0,0.0,1,32702.609375,0.0,6.584743094372725,0,1,0,32702.609375,0.0,285755.625,0.0,1.3270080142798577,1,0,0.00034094794366995996,21.02,LOW,ALLOW,21.0,0.03
1,CASH_OUT,65521.42,0,0,0.0,1,29784.060546875,0.0,2.199882107138498,0,1,0,29784.060546875,0.0,93337.0625,0.0,1.4245274267409205,1,0,0.004183102708256825,11.25,LOW,ALLOW,11.0,0.42
1,CASH_OUT,116977.58,0,0,0.0,1,36437.05859375,0.0,3.2104012409241234,0,1,0,36437.05859375,0.0,191043.0625,0.0,1.633159666682918,1,0,0.0029617436122517295,11.18,LOW,ALLOW,11.0,0.3
1,CASH_OUT,262392.38,0,0,0.0,2,133739.0078125,0.0,1.9619733934909251,0,2,0,267478.015625,0.0,457286.0,0.0,1.7427564349002138,1,0,0.0,11.0,LOW,ALLOW,11.0,0.0
1,CASH_OUT,51121.05,0,0,0.0,2,76707.318359375,0.0,0.6664429401865812,0,2,0,153414.63671875,0.0,308020.625,0.0,6.025318734507991,1,0,0.0,11.0,LOW,ALLOW,11.0,0.0
1,CASH_OUT,202624.6,0,0,0.0,4,198879.80078125,0.0,1.0188294283986583,0,4,0,795519.203125,0.0,1056495.25,0.0,5.214052403251271,1,0,9.906724811910417e-05,11.01,LOW,ALLOW,11.0,0.01
1,CASH_OUT,118235.16,0,0,0.0,2,130018.4609375,0.0,0.9093720645319416,0,2,0,260036.921875,0.0,332829.9375,0.0,2.814982853291573,1,0,0.0,11.0,LOW,ALLOW,11.0,0.0
1,CASH_OUT,118056.71,0,0,0.0,2,94831.2421875,0.0,1.244913682603447,0,2,0,189662.484375,0.0,272906.5,0.0,2.3116559646022874,1,0,0.0,11.0,LOW,ALLOW,11.0,0.0
1,CASH_OUT,498960.9,0,0,0.0,3,134977.72005208334,0.0,3.696616790218918,0,3,0,404933.16015625,0.0,608612.125,0.0,1.2197591381940056,1,0,0.0013807786317142242,11.08,LOW,ALLOW,11.0,0.14
1,CASH_OUT,691738.4,0,0,0.0,9,601511.3324652778,0.0,1.150000569673275,0,9,0,5413601.9921875,0.0,6285707.0,0.0,9.086827082565716,1,0,0.007144478404341868,16.43,LOW,ALLOW,16.0,0.71
1,CASH_OUT,58820.08,0,0,0.0,4,225973.5166015625,0.0,0.2602963347634751,0,4,0,903894.06640625,0.0,1107573.0,0.0,18.82984578235801,1,0,9.906724811910417e-05,11.01,LOW,ALLOW,11.0,0.01
1,PAYMENT,4419.04,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,52951.0,0.0,11.98246667419505,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,4270.02,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,9516.0,0.0,2.2285609801531185,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,3007.83,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,49905.0,0.0,16.591695243339487,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,1824.59,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,25138.0,0.0,13.77734201705876,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,993.46,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,19448.0,0.0,19.576026785036834,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_OUT,302693.12,0,0,0.0,2,126949.51171875,0.0,2.384358324044608,0,2,0,253899.0234375,18454.5390625,306239.03125,0.0609678170341662,1.0117145252307926,0,0,0.0,18.0,LOW,ALLOW,18.0,0.0
1,PAYMENT,1445.06,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,10892.0,0.0,7.537402985589037,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,4059.25,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,4186.0,0.0,1.0312249799839872,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,3417.18,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,126.75,0.0,0.0370919888725748,0.0,0,1,0.00547727971650937,20.33,LOW,ALLOW,20.0,0.55
1,DEBIT,3428.95,0,0,0.0,1,1505626.0,0.0,0.0022774247729329,0,1,0,1505626.0,147798.0,1534657.0,43.10299132522733,447.5588800809172,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,PAYMENT,5580.98,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,7781.0,0.0,1.3941995898982724,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,DEBIT,3455.85,0,0,0.0,5,180653.4609375,0.0,0.0191297198499388,0,5,0,903267.3046875,3509.0,1333014.25,1.0153796897555818,385.7268725006468,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,PAYMENT,7265.63,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,14508.0,0.0,1.996798658065418,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,3852.64,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,1449076.25,0.0,376.1255373987994,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,7870.29,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,1445223.625,0.0,183.6302878073034,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,DEBIT,12872.92,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,11197.0,51885.0,0.8698104290210721,4.030554086787383,0,0,0.012789224959105928,15.77,LOW,ALLOW,15.0,1.28
1,PAYMENT,6675.34,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,10107.0,0.0,1.514080217123777,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_OUT,410201.88,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,21448.0,61613.0,0.052286450421515,0.1502016537588961,0,0,0.014504005860699729,18.87,LOW,ALLOW,18.0,1.45
1,PAYMENT,13310.78,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,664.35,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,102983.0,0.0,155.01317646496784,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,2130.3,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,10958.0,0.0,5.143876331424758,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,7771.4,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,8827.7001953125,0.0,1.135921494999914,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,36349.35,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,1056.300048828125,0.0,0.0290596669107534,0.0,0,1,0.00618350222389134,20.37,LOW,ALLOW,20.0,0.62
1,PAYMENT,749.34,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,2340.34,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,9686.85,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,15785.85,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,9006.78,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,9014.95,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,14420.66,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,4802.31,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,28527.44,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,4182.93,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,4088.21,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,8491.9,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,DEBIT,6666.78,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,11876.0,24777.0,1.7813697741212644,3.7164869394916273,0,0,0.006146214059103231,0.37,LOW,ALLOW,0.0,0.61
1,PAYMENT,6536.86,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,17319.0,0.0,2.6494372469699137,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_OUT,40684.97,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,10782.1396484375,49530.0,0.2650153110523773,1.217402925988483,0,0,0.006947863616882763,18.42,LOW,ALLOW,18.0,0.69
1,PAYMENT,1553.21,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,31516.0,0.0,20.290881975143463,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,DEBIT,7344.92,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,185432.0,0.0,25.24629294428893,1,0,0.00040064924811166906,8.02,LOW,ALLOW,8.0,0.04
1,CASH_OUT,106267.21,0,0,0.0,2,54367.0263671875,0.0,1.95462614084842,0,2,0,108734.052734375,0.0,241106.046875,0.0,2.268865859449385,1,0,0.0,11.0,LOW,ALLOW,11.0,0.0
1,PAYMENT,5491.5,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,36605.0,0.0,6.665756168624237,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,3666.42,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,48117.0,0.0,13.12370132862279,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,5507.18,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,36030.0,0.0,6.54236811761634,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,DEBIT,4565.14,0,0,0.0,3,213106.3723958333,0.0,0.0214218846925856,0,3,0,639319.1171875,30265.0,829892.0625,6.629588379241593,181.78895666858872,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,PAYMENT,11348.71,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,734899.0,0.0,64.75617074800024,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,TRANSFER,123179.97,0,0,0.0,1,864.6799926757812,0.0,142.45729031941107,0,1,0,864.6799926757812,7215.0,12904.6796875,0.0585728351225937,0.1047628102073211,0,0,0.0,32.0,LOW,ALLOW,32.0,0.0
1,PAYMENT,7073.6,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,2803.83,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,106.81,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1,8.645922160006689e-05,13.01,LOW,ALLOW,13.0,0.01
1,PAYMENT,6297.71,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,762.0,0.0,0.1209963629202393,0.0,0,1,0.00618350222389134,20.37,LOW,ALLOW,20.0,0.62
1,PAYMENT,2610.01,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,58697.5390625,0.0,22.48939231760684,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,5320.1,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,56087.5390625,0.0,10.542572138296638,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,1460.63,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,1132.0,0.0,0.775008041883147,0.0,0,1,0.00547727971650937,20.33,LOW,ALLOW,20.0,0.55
1,TRANSFER,522264.8,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,24.0,11361.0,4.59536990154779e-05,0.0217533322714518,0,0,0.04776693896155278,19.87,LOW,ALLOW,17.0,4.78
1,DEBIT,3584.21,0,0,0.0,2,23931.025390625,0.0,0.149772519247822,0,2,0,47862.05078125,135496.0,100614.046875,37.80358892941616,28.071471250719643,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,PAYMENT,3704.97,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,24553.0,0.0,6.627044265986415,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,2773.61,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,14332.0,0.0,5.167272776245351,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,3896.42,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,11558.3896484375,0.0,2.9664127276290784,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,PAYMENT,18781.84,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,7661.97021484375,0.0,0.4079456687196388,0.0,0,1,0.00618350222389134,20.37,LOW,ALLOW,20.0,0.62
1,PAYMENT,6660.33,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,17710.0,0.0,2.659027374358851,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,TRANSFER,26923.42,0,0,0.0,1,78292.90625,0.0,0.3438807065854066,0,1,0,78292.90625,11049.669921875,199404.90625,0.410411082765056,7.406373589559682,0,0,0.0,17.0,LOW,ALLOW,17.0,0.0
1,TRANSFER,53783.57,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,75514.0,0.0,1.4040347184323976,1,0,0.002410991620906991,10.14,LOW,ALLOW,10.0,0.24
1,TRANSFER,80333.28,0,0,0.0,2,108910.4921875,0.0,0.7376082839814776,0,2,0,217820.984375,0.0,321592.96875,0.0,4.003234571599178,1,0,0.0,10.0,LOW,ALLOW,10.0,0.0
1,TRANSFER,211075.9,0,0,0.0,3,283468.9375,0.0,0.7446174106819023,0,3,0,850406.8125,0.0,930082.8125,0.0,4.406390236687661,1,0,0.0,10.0,LOW,ALLOW,10.0,0.0
1,TRANSFER,100677.86,0,0,0.0,2,204419.78125,0.0,0.4925054647811878,0,2,0,408839.5625,0.0,701567.5625,0.0,6.9684394052006535,1,0,0.0,10.0,LOW,ALLOW,10.0,0.0
1,TRANSFER,473499.5,0,0,0.0,3,231938.4583333333,0.0,2.041487657555713,0,3,0,695815.375,0.0,883248.375,0.0,1.8653628462120868,1,0,0.0008552434780419153,10.05,LOW,ALLOW,10.0,0.09
1,TRANSFER,1538200.4,0,0,0.0,10,610534.03671875,0.0,2.519434269818753,0,10,0,6105340.3671875,0.0,6977445.5,0.0,4.536109607956636,1,0,0.0,15.0,LOW,ALLOW,15.0,0.0
1,TRANSFER,2421578.0,0,0,0.0,11,694867.3401988636,0.0,3.484950090339503,0,10,0,7263684.5234375,0.0,8515646.0,0.0,3.516568948016541,1,0,0.0,15.0,LOW,ALLOW,15.0,0.0
1,TRANSFER,1349670.6,0,0,0.0,2,754527.4749755859,0.0,1.7887627286781982,0,2,0,1509054.949951172,0.0,1538086.0,0.0,1.1396010045043397,1,0,0.0,10.0,LOW,ALLOW,10.0,0.0
1,TRANSFER,314403.12,0,0,0.0,2,221726.625,0.0,1.4179764157777623,0,2,0,443453.25,0.0,888232.25,0.0,2.8251381089166974,1,0,0.0,10.0,LOW,ALLOW,10.0,0.0
1,TRANSFER,1457213.5,0,0,0.0,12,838759.8951822916,0.0,1.7373428419384511,0,10,0,8923755.1484375,0.0,10937224.0,0.0,7.505574166036754,1,0,0.0,15.0,LOW,ALLOW,15.0,0.0
1,TRANSFER,180368.84,0,0,0.0,3,408618.75,0.0,0.4414110800104009,0,3,0,1225856.25,0.0,1437353.375,0.0,7.9689670628051585,1,0,0.0,10.0,LOW,ALLOW,10.0,0.0
1,TRANSFER,445038.72,0,0,0.0,3,169839.140625,0.0,2.620354278243982,0,3,0,509517.421875,0.0,802245.4375,0.0,1.802641890919744,1,0,0.0008552434780419153,10.05,LOW,ALLOW,10.0,0.09
1,TRANSFER,1123206.6,0,0,0.0,4,400524.29296875,0.0,2.804340822062535,0,4,0,1602097.171875,0.0,1773963.125,0.0,1.5793738084477555,1,0,0.0,10.0,LOW,ALLOW,10.0,0.0
1,DEBIT,996.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,46132.0,88106.546875,46.31726907630522,88.46038842871486,0,0,0.006357217386821309,0.38,LOW,ALLOW,0.0,0.64
1,TRANSFER,176334.27,0,0,0.0,1,583848.4375,0.0,0.3020206175082895,0,1,0,583848.4375,45136.0,1251626.5,0.2559684009232111,7.098033360468705,0,0,0.0,17.0,LOW,ALLOW,17.0,0.0
1,TRANSFER,161217.61,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,199733.0,0.0,1.238903124629589,1,0,0.002410991620906991,10.14,LOW,ALLOW,10.0,0.24
1,TRANSFER,108443.61,0,0,0.0,3,65223.43229166666,0.0,1.66264800187241,0,3,0,195670.296875,0.0,246974.296875,0.0,2.2774444552187334,1,0,0.0,10.0,LOW,ALLOW,10.0,0.0
1,TRANSFER,75442.68,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,80469.0,0.0,1.066624360816982,1,0,0.002410991620906991,10.14,LOW,ALLOW,10.0,0.24
1,TRANSFER,55536.86,0,0,0.0,3,189130.1223958333,0.0,0.2936436495227664,0,3,0,567390.3671875,0.0,915902.375,0.0,16.49179275363012,1,0,0.0,10.0,LOW,ALLOW,10.0,0.0
1,TRANSFER,438437.1,0,0,0.0,2,44019.226318359375,0.0,9.960127208486131,0,2,0,88038.45263671875,0.0,740675.4375,0.0,1.6893539530720876,1,0,0.0008552434780419153,20.05,LOW,ALLOW,20.0,0.09
1,TRANSFER,928722.7,0,0,0.0,5,199628.759375,0.0,4.6522489565514284,0,5,0,998143.796875,0.0,1259119.75,0.0,1.3557542708355554,1,0,0.0,10.0,LOW,ALLOW,10.0,0.0
1,TRANSFER,1478772.0,0,0,0.0,2,338773.5625,0.0,4.365074975412226,0,2,0,677547.125,0.0,1652668.125,0.0,1.1175949537859793,1,0,0.0,10.0,LOW,ALLOW,10.0,0.0
1,TRANSFER,2545478.0,0,0,0.0,13,886333.2493990385,0.0,2.8719197905820564,0,10,0,8951917.1484375,0.0,12394437.0,0.0,4.869198240959065,1,0,0.0,15.0,LOW,ALLOW,15.0,0.0
1,TRANSFER,2061082.9,0,0,0.0,14,1004843.5887276784,0.0,2.0511479578724483,0,10,0,9772508.1484375,0.0,14939915.0,0.0,7.248575581901334,1,0,0.0,15.0,LOW,ALLOW,15.0,0.0
1,TRANSFER,983479.7,0,0,0.0,3,718773.0416666666,0.0,1.3682757010746265,0,3,0,2156319.125,0.0,3131440.25,0.0,3.1840416124506894,1,0,0.0,10.0,LOW,ALLOW,10.0,0.0
1,TRANSFER,635508.0,0,0,0.0,4,160971.0643310547,0.0,3.9479642048772687,0,4,0,643884.2573242188,0.0,834457.25,0.0,1.3130554611428966,1,0,0.0008552434780419153,10.05,LOW,ALLOW,10.0,0.09
1,TRANSFER,848231.56,0,0,0.0,4,784949.703125,0.0,1.0806189990556918,0,4,0,3139798.8125,0.0,4114919.75,0.0,4.851174999751321,1,0,0.0,10.0,LOW,ALLOW,10.0,0.0
1,TRANSFER,739112.94,0,0,0.0,4,265370.6796875,0.0,2.7852094977876907,0,4,0,1061482.71875,0.0,1141158.75,0.0,1.5439572115459013,1,0,0.0,10.0,LOW,ALLOW,10.0,0.0
1,TRANSFER,324397.94,0,0,0.0,2,183395.88671875,0.0,1.768839766823594,0,2,0,366791.7734375,0.0,373058.78125,0.0,1.1500035546619345,1,0,0.0,10.0,LOW,ALLOW,10.0,0.0
1,TRANSFER,982862.8,0,0,0.0,6,321144.4140625,0.0,3.0605010377316377,0,6,0,1926866.484375,0.0,2187842.5,0.0,2.22598970291187,1,0,0.0,10.0,LOW,ALLOW,10.0,0.0
1,TRANSFER,955855.0,0,0,0.0,3,175491.8487955729,0.0,5.446720212706046,0,3,0,526475.5463867188,0.0,1179112.5,0.0,1.2335683759566043,1,0,0.0,20.0,LOW,ALLOW,20.0,0.0
1,TRANSFER,179253.23,0,0,0.0,1,75405.1015625,0.0,2.377203009618982,0,1,0,75405.1015625,0.0,179614.09375,0.0,1.0020131261578529,1,0,0.0,10.0,LOW,ALLOW,10.0,0.0
1,PAYMENT,5446.88,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,666.0,0.0,0.1222718353128269,0.0,0,1,0.00618350222389134,20.37,LOW,ALLOW,20.0,0.62
1,PAYMENT,648.64,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,873.0,0.0,1.3458929148445544,0.0,0,1,0.004489462717973374,5.27,LOW,ALLOW,5.0,0.45
1,PAYMENT,8494.71,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,11129.0,0.0,1.3101094741522843,0.0,0,1,0.0,5.0,LOW,ALLOW,5.0,0.0
1,CASH_OUT,373068.25,0,0,0.0,2,380091.3515625,0.0,0.981522595729608,0,2,0,760182.703125,20034.0,1427960.75,0.0537006298445391,3.8276126419227583,0,0,0.0,18.0,LOW,ALLOW,18.0,0.0
1,CASH_IN,143236.27,0,0,0.0,3,185530.7161458333,0.0,0.7720353190056761,0,3,0,556592.1484375,0.0,608932.1875,0.0,4.2512431111141655,1,0,0.0,8.0,LOW,ALLOW,8.0,0.0
1,CASH_IN,228451.89,0,0,0.0,3,176623.46354166666,0.0,1.2934402148166837,0,3,0,529870.390625,143236.265625,719678.375,0.6269865626112062,3.15024039867256,0,0,0.0,15.0,LOW,ALLOW,15.0,0.0
1,CASH_IN,35902.49,0,0,0.0,1,23261.30078125,0.0,1.5434428460763274,0,1,0,23261.30078125,371688.15625,49003.30078125,10.352712974607762,1.3648998475362464,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
1,CASH_IN,232953.64,0,0,0.0,2,336355.140625,0.0,0.6925823705032009,0,2,0,672710.28125,407590.65625,1172672.25,1.7496642471714967,5.033929698861086,0,0,0.0,0.0,LOW,ALLOW,0.0,0.0
